,Artist,User,LIKE_ARTIST,Edgy,Thoughtful,Youthful,Current,Stylish,Beautiful,Fun,Authentic,Credible,Cool,Catchy,Passionate,Timeless,Original,Talented,Distinctive,Approachable,Trendsetter,Upbeat,Energetic,None of these,Sexy,Dated,Warm
15565,30,11834,49.0,0,0,0.0,0,1,0,0,1,1,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0
15566,38,14075,33.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15567,8,4874,51.0,0,0,0.0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,1.0,1,0,0,0.0,0
15568,12,6209,60.0,1,0,1.0,0,1,1,1,1,0,0,1.0,1,0,0,1,1,0,1,1.0,0,0,0,0.0,1
15569,30,11840,50.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
15570,41,19977,69.0,0,0,0.0,1,1,1,0,0,0,0,1.0,0,1,1,1,1,0,1,0.0,0,0,0,0.0,0
15571,8,4887,31.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,1,0,0,0.0,0
15572,38,14064,51.0,0,0,0.0,1,1,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
15573,33,16162,69.0,0,0,0.0,1,0,0,0,0,1,1,1.0,0,0,0,0,1,0,0,0.0,1,0,0,0.0,0
15574,41,19979,77.0,1,0,0.0,0,0,0,1,1,0,0,1.0,1,0,1,1,1,0,0,1.0,1,0,0,0.0,0
15575,3,2234,30.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,1
15576,8,4880,51.0,1,0,0.0,1,0,1,1,0,0,1,1.0,0,0,0,0,1,1,0,0.0,1,0,0,0.0,0
15577,38,14057,35.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15578,13,6051,38.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
15579,15,6472,7.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15580,13,6079,14.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15581,3,2212,67.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1
15582,32,12790,48.0,1,0,0.0,1,0,0,0,1,0,0,1.0,0,0,0,0,1,1,1,0.0,1,0,1,0.0,0
15583,8,4884,46.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,1
15584,12,6188,73.0,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15585,8,4873,73.0,0,1,0.0,0,1,1,0,0,0,0,1.0,0,0,0,1,0,0,0,1.0,1,0,1,0.0,1
15586,12,6189,72.0,0,1,0.0,0,1,1,1,0,0,1,1.0,0,0,1,1,0,0,1,0.0,1,0,0,0.0,1
15587,8,4904,31.0,0,0,0.0,0,0,0,1,1,0,0,1.0,0,0,0,0,0,1,0,1.0,0,0,0,0.0,1
15588,8,5024,67.0,0,0,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,1.0,1,0,0,0.0,0
15589,22,9222,94.0,1,1,0.0,0,1,0,1,0,0,1,1.0,0,1,1,0,1,0,0,1.0,1,0,0,0.0,0
15590,4,17346,92.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0
15591,13,6013,47.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0
15592,7,3501,68.0,1,0,0.0,0,1,0,1,1,1,1,0.0,0,1,1,1,1,0,0,0.0,0,0,0,0.0,0
15593,2,1358,73.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
15594,6,2326,51.0,0,1,0.0,1,0,1,0,1,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15595,23,10275,60.0,1,1,0.0,0,1,1,0,0,1,0,0.0,0,1,1,0,0,1,0,0.0,0,0,0,0.0,0
15596,6,2339,48.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
15597,39,14264,50.0,0,0,0.0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15598,38,14154,32.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15599,13,5998,55.0,1,0,1.0,1,0,0,1,0,0,1,1.0,0,0,0,0,1,0,1,1.0,1,0,1,0.0,0
15600,13,6019,12.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15601,38,14151,32.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15602,13,6020,21.0,0,0,0.0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1.0,1,0,0,0.0,0
15603,38,13846,48.0,0,0,0.0,0,1,0,1,0,0,1,1.0,0,0,0,0,0,0,1,1.0,1,0,1,0.0,0
15604,24,9750,47.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
15605,6,2344,50.0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15606,38,13837,52.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,1.0,0
15607,17,7322,9.0,0,0,0.0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0
15608,6,2353,11.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15609,6,2342,35.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0
15610,38,14163,31.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
15611,13,6016,10.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15612,15,6650,35.0,0,0,0.0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
15613,38,13847,30.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
15614,13,6001,43.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
15615,22,9199,91.0,1,1,0.0,0,0,0,0,1,1,0,0.0,1,1,1,1,1,0,0,0.0,0,0,0,0.0,0
15616,6,2320,22.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15617,35,13791,4.0,0,0,0.0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,1,0.0,0
15618,17,8504,49.0,1,0,0.0,0,0,1,0,0,0,0,1.0,0,0,0,1,1,0,0,0.0,0,0,1,0.0,0
15619,16,16262,32.0,1,1,0.0,1,1,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0.0,0,0,0,0.0,1
15620,17,8505,48.0,0,0,0.0,1,0,0,0,0,0,0,1.0,1,0,0,1,1,0,0,0.0,0,0,0,0.0,0
15621,7,3486,64.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15622,13,6041,32.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0
15623,22,9208,92.0,0,0,0.0,0,0,1,0,0,0,1,0.0,1,1,0,0,0,0,0,0.0,0,0,0,0.0,0
15624,6,2328,12.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15625,27,11371,12.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15626,22,9213,92.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0.0,0,0,0,0.0,0
15627,17,8515,55.0,0,0,1.0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,1,1.0,1,0,1,0.0,0
15628,8,3567,90.0,0,0,0.0,1,1,1,1,1,0,1,0.0,0,1,0,0,0,1,1,1.0,0,0,1,0.0,0
15629,6,2323,35.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15630,13,6023,41.0,1,0,0.0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
15631,6,2314,44.0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0.0,0,0,0,0.0,0
15632,4,17313,88.0,0,0,0.0,0,1,0,1,0,1,0,1.0,0,1,1,0,1,1,0,1.0,1,0,0,0.0,0
15633,17,8502,63.0,0,0,0.0,1,1,0,0,0,0,1,1.0,0,0,0,0,1,0,0,1.0,0,0,0,0.0,0
15634,17,8516,71.0,0,0,0.0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15635,12,8054,25.0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
15636,12,8043,53.0,0,0,0.0,0,0,1,1,0,0,1,1.0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,1
15637,14,13274,53.0,0,0,0.0,0,1,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0
15638,12,8042,48.0,0,0,1.0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,1
15639,12,8048,31.0,0,1,1.0,1,1,0,1,1,1,0,1.0,0,0,1,1,1,1,0,0.0,0,0,1,0.0,1
15640,5,326,6.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0
15641,12,8049,26.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15642,17,8520,48.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15643,12,8047,51.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
15644,12,8056,31.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
15645,38,13874,31.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15646,17,8534,64.0,0,1,0.0,1,0,0,1,0,0,0,1.0,0,0,0,1,1,1,0,0.0,1,0,0,0.0,0
15647,17,8530,64.0,0,0,0.0,0,0,1,1,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0
15648,17,8538,49.0,1,0,0.0,1,0,0,1,1,1,0,0.0,0,0,0,0,0,1,0,1.0,1,0,0,0.0,0
15649,12,8052,25.0,0,0,0.0,0,1,0,0,1,1,1,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1
15650,1,917,62.0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
15651,12,8045,39.0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15652,17,8532,52.0,0,0,0.0,1,1,0,0,0,0,0,1.0,0,0,0,1,1,0,1,1.0,1,0,0,0.0,1
15653,17,8518,72.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0
15654,17,8525,61.0,0,0,1.0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,1,0,1.0,1,0,0,0.0,0
15655,13,6032,49.0,0,0,0.0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15656,13,6033,55.0,1,1,1.0,1,1,0,1,1,1,1,1.0,1,1,1,1,1,1,0,0.0,1,0,0,0.0,1
15657,2,1406,41.0,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1
15658,12,8029,67.0,1,0,0.0,1,1,0,0,0,0,1,0.0,1,0,0,1,0,0,0,0.0,0,0,1,0.0,0
15659,12,6756,57.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,1,0,0.0,0,0,0,0.0,0
15660,14,14865,100.0,0,1,1.0,0,0,1,1,1,1,1,1.0,0,1,1,1,1,1,0,1.0,0,0,1,0.0,1
15661,17,8549,46.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
15662,12,6754,56.0,0,0,0.0,0,0,1,1,1,0,0,1.0,0,0,0,0,1,1,0,0.0,1,0,0,0.0,1
15663,6,2354,38.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15664,14,13259,48.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,0.0,0,0,0,0.0,0
15665,40,22683,50.0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0.0,1,0,0,0.0,0
15666,6,2359,51.0,1,1,0.0,0,1,1,0,1,0,1,0.0,0,0,0,1,1,0,1,0.0,0,0,0,0.0,0
15667,6,3577,54.0,0,0,0.0,0,0,1,0,0,1,0,0.0,1,1,1,1,1,1,0,0.0,0,0,1,0.0,1
15668,40,22678,54.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15669,1,927,32.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,1,1,0,1,0,0,0.0,0,0,0,0.0,1
15670,23,9612,30.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
15671,6,2349,58.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
15672,6,2361,49.0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0,1,0,0,0.0,0,0,0,0.0,1
15673,12,8030,50.0,0,0,0.0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15674,12,8038,27.0,0,0,0.0,0,0,0,1,1,1,0,0.0,0,0,1,1,0,1,0,0.0,0,0,0,0.0,0
15675,11,18890,67.0,0,0,0.0,0,0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
15676,7,3552,68.0,1,0,0.0,0,1,1,0,1,1,0,1.0,0,1,1,0,1,0,0,1.0,1,0,0,0.0,0
15677,4,17290,63.0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,1.0,0,0,0,0.0,1
15678,4,17280,73.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,1.0,0,0,0,0.0,0
15679,1,906,32.0,0,0,0.0,0,0,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,1
15680,4,17618,51.0,0,0,0.0,0,0,1,0,0,0,0,1.0,0,0,1,1,1,0,0,0.0,0,0,0,0.0,0
15681,12,8032,33.0,1,1,1.0,1,0,0,1,1,1,0,1.0,0,0,1,0,1,0,0,0.0,0,0,1,0.0,1
15682,12,6742,49.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,0,0.0,0,0,0,0.0,0
15683,11,18888,75.0,1,0,0.0,1,1,0,0,0,1,1,1.0,0,0,1,1,0,0,0,0.0,0,0,1,0.0,0
15684,12,6757,53.0,0,0,0.0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,1.0,1,0,0,0.0,1
15685,23,9620,21.0,0,1,0.0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0
15686,0,58,35.0,0,0,0.0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,0,0.0,0
15687,7,3505,95.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,0,0.0,1,0,0,1.0,1
15688,6,3489,69.0,1,0,0.0,0,0,0,0,1,1,0,0.0,0,0,1,0,1,0,0,0.0,0,0,0,0.0,0
15689,12,8071,78.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15690,27,12019,52.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0
15691,16,15847,61.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15692,12,6735,50.0,0,0,0.0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15693,6,3513,48.0,1,1,0.0,0,0,0,0,1,1,1,0.0,1,1,1,1,1,0,0,0.0,0,0,0,0.0,0
15694,49,23087,88.0,0,0,0.0,0,0,1,1,1,1,1,1.0,1,0,1,0,0,0,0,0.0,0,0,0,1.0,0
15695,12,8068,44.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0.0,1,0,1,0.0,0
15696,23,9594,51.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,1,0,0,0.0,0
15697,23,9595,47.0,0,0,0.0,0,1,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0
15698,6,3522,60.0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
15699,32,12722,24.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0
15700,46,22109,14.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15701,16,16241,6.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15702,4,17243,71.0,0,0,0.0,0,0,1,0,0,0,0,1.0,0,0,1,0,0,1,0,0.0,0,0,0,0.0,1
15703,14,13299,41.0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0
15704,4,17239,68.0,0,1,1.0,1,1,1,0,0,0,0,1.0,1,0,1,1,1,0,1,1.0,0,0,0,0.0,1
15705,12,8066,49.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15706,32,12729,19.0,0,0,1.0,1,0,0,1,0,0,1,1.0,0,1,0,0,1,0,0,1.0,1,0,0,0.0,1
15707,12,8063,37.0,0,0,1.0,1,0,1,0,1,0,0,1.0,1,0,1,0,1,0,0,0.0,0,0,0,0.0,1
15708,4,17267,52.0,0,0,0.0,0,0,1,0,0,1,0,0.0,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0
15709,4,17245,54.0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0.0,0,0,0,0.0,0
15710,22,9162,80.0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,0
15711,22,9185,31.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,0,0.0,0
15712,42,20238,53.0,1,0,0.0,0,0,0,0,1,0,0,0.0,0,1,1,1,1,0,0,0.0,1,0,0,0.0,0
15713,4,17229,56.0,1,0,0.0,0,0,0,0,1,0,0,1.0,0,0,1,1,1,0,1,0.0,0,0,0,0.0,0
15714,8,5017,51.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
15715,32,12731,49.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15716,42,20296,94.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
15717,12,8059,27.0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15718,8,3570,69.0,0,0,0.0,1,0,0,1,0,0,0,1.0,0,0,0,0,1,1,0,1.0,1,0,0,0.0,0
15719,32,12735,14.0,0,0,0.0,1,0,0,0,0,0,1,1.0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0
15720,32,12726,53.0,1,0,0.0,0,0,0,0,0,0,0,1.0,0,0,1,1,0,0,0,1.0,1,0,0,0.0,0
15721,22,9178,75.0,0,1,0.0,0,0,1,0,1,1,0,0.0,0,1,1,1,1,1,1,0.0,0,0,0,0.0,0
15722,32,12728,25.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15723,4,17211,70.0,0,0,0.0,0,0,0,0,0,1,0,1.0,0,1,1,0,1,1,0,0.0,1,0,0,0.0,0
15724,10,5470,69.0,0,0,0.0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15725,4,17230,51.0,0,0,0.0,1,0,1,0,0,0,0,1.0,0,0,0,1,0,0,0,0.0,0,0,0,0.0,0
15726,17,7268,6.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15727,32,12737,43.0,0,0,0.0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15728,8,4980,69.0,1,0,0.0,1,1,0,1,0,1,0,0.0,0,0,0,0,0,1,1,0.0,0,0,1,0.0,0
15729,8,5003,51.0,0,0,1.0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,1
15730,8,5007,33.0,0,0,0.0,0,0,0,1,0,0,0,1.0,0,0,0,0,1,0,0,1.0,1,0,0,0.0,0
15731,38,14131,37.0,0,0,1.0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15732,8,5004,50.0,0,0,0.0,1,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,1.0,1,0,1,0.0,0
15733,6,2366,53.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15734,32,12743,48.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0.0,0,0,1,0.0,0
15735,8,4974,64.0,0,0,0.0,1,0,1,1,0,0,1,0.0,1,0,0,1,1,1,0,1.0,1,0,1,0.0,1
15736,8,4970,65.0,0,0,0.0,1,0,1,1,0,0,1,1.0,0,0,0,0,1,1,0,1.0,0,0,1,0.0,0
15737,32,12749,22.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1
15738,32,12740,46.0,0,1,0.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,1
15739,4,17223,29.0,0,1,1.0,0,0,1,0,0,1,1,1.0,0,1,1,1,0,1,1,0.0,0,0,0,0.0,0
15740,8,4968,67.0,0,0,0.0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,0,0,1.0,1,0,0,0.0,0
15741,8,4999,26.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
15742,32,12751,29.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0.0,0
15743,0,18818,35.0,0,1,0.0,0,0,1,0,1,0,0,0.0,0,0,0,1,0,0,0,0.0,1,0,0,0.0,0
15744,8,5001,28.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0,0,1.0,0,0,1,0.0,0
15745,32,12744,25.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15746,44,20961,49.0,0,0,0.0,0,1,1,0,1,0,0,1.0,0,0,0,0,1,1,0,1.0,0,0,0,0.0,1
15747,23,9545,9.0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15748,8,4992,50.0,0,0,0.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0
15749,8,4975,32.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,1,0,0.0,0,0,0,0.0,1
15750,8,4953,65.0,0,0,0.0,1,1,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,1,0.0,1
15751,32,12750,52.0,1,0,0.0,1,1,1,1,0,0,1,1.0,0,0,0,0,0,0,0,0.0,1,0,1,0.0,0
15752,32,12747,54.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,0.0,0,0,0,0.0,1
15753,38,14121,26.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15754,33,16196,27.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1.0,0
15755,13,6002,16.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1.0,1,0,0,0.0,0
15756,33,16195,40.0,1,1,0.0,1,1,1,0,1,0,1,0.0,0,0,0,1,1,0,0,0.0,0,0,0,0.0,0
15757,32,12752,61.0,1,0,0.0,0,0,0,0,0,0,0,1.0,0,0,1,1,1,0,0,0.0,0,0,0,0.0,0
15758,11,19481,72.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15759,13,5997,12.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
15760,8,4950,48.0,0,0,0.0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15761,8,4967,28.0,0,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,0,1,0.0,1
15762,8,4965,51.0,0,0,0.0,0,0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0.0,0,0,0,0.0,0
15763,39,14329,66.0,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0
15764,17,8579,61.0,0,0,0.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0
15765,42,20073,31.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0.0,1,0,0,0.0,0
15766,17,8572,70.0,0,0,0.0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0.0,1,0,1,0.0,0
15767,12,7834,97.0,1,1,1.0,1,1,1,0,0,0,0,1.0,0,0,1,1,1,1,1,1.0,0,0,0,0.0,1
